"Delaware","Saint Joseph's PA"
"Northern Iowa","Samford"
"Eastern Michigan","Michigan"
"Appalachian State","Indiana State"
"Harvard","Mercer"
"Wright St.","Michigan State"
"Cornell","Albany NY"
"Bucknell University","MD Baltimore County"
"Saint Francis PA","Villanova"
"Canisius College","St. Bonaventure"
"East Carolina","Central Florida"
"Mississippi State","Arizona"
"New Orleans","Pittsburgh"
"South Carolina","Providence"
"Southern Mississippi","Auburn"
"Alabama State","Alabama"
"Austin Peay","Tennessee Chattanooga"
"Western Carolina","Iowa State"
"William & Mary","Davidson College"
"Arkansas State","Louisiana Tech"
"Lafayette College","Yale"
"Southern University","Tulane"
"Arkansas Pine Bluff","Texas Christian"
"Portland","Saint Francis (NY)"
"UNC Charlotte","Arizona State"
"Utah","Texas"
"Virginia Commonwealth","Alabama Birmingham"
"Marquette","Dayton"
"Kansas State","Memphis"
"Missouri Kansas City","Arkansas Little Rock"
"Willamette Oregon","Portland State"
"Xavier (OH)","Kent State"
"Cal State Long Beach","Southern California"
"Southwest Texas State","McNeese State"
"Duquesne","Rice"
"Sam Houston State","Louisiana Monroe"
"South Alabama","Brigham Young"
"George Mason","Fordham"
"College of Charleston","North Carolina"
"Citadel","Morehead State"
"Southwest Missouri State","Kansas"
"Wichita State","Wyoming"
"Loyola Marymount","California Santa Barbara"
"Monmouth NJ","Gonzaga"
"St. Louis","Iowa"
"Radford","Montana State Bozeman"
"California Davis","Pacific"
"Norfolk State College","Fresno State"
"Northern Arizona","Cal State Fullerton"
"New Mexico Highlands","Texas El Paso"
"Air Force","Utah State"
"Eastern Washington","Idaho"
"Drexel","New Mexico"
"Oklahoma State","San Diego State"
"La Salle University","California"
"California Riverside","San Jose State"
"Stanford","Santa Clara"
"Tennessee","Hawaii"
"North Carolina Asheville","NC Greensboro"
"Illinois State","Western Illinois"
"San Francisco","Saint John's NY"
"Central Connecticut State","Seton Hall"
"Towson State","Hofstra"
"UNLV","Old Dominion"
"Western Kentucky","Denver"
"Saint Mary's CA","Southern Illinois"
"Georgetown University","Houston"
"Holy Cross College","Brown University"
"Army","Marist College"
"FDU Madison","Rider"
"Grambling","Arkansas"
"Tennessee State","Evansville"
"Portland","California Riverside"
"New Mexico","Gonzaga"
"Kentucky","Louisville"
"Montreat College","North Carolina Asheville"
"Morehead State","Wright St."
"Notre Dame","Syracuse"
"Virginia","Wake Forest"
"Georgia St.","Campbell"
"Radford","North Carolina Wilmington"
"Boston University","New Hampshire"
"Siena College","Dayton"
"Harvard","Navy"
"Wofford College","Georgia Southern"
"Northeastern","Maine"
"Youngstown State","Robert Morris College"
"Central Florida","Troy State"
"New Mexico State","Texas Tech"
"Southeast Louisiana","Alabama"
"Texas Southern","Baylor University"
"East Tennessee State","Tennessee Chattanooga"
"Texas Pan American","Kansas State"
"Coastal Carolina","Missouri"
"Maryland","Clemson"
"North Carolina","Georgia Tech"
"Rutgers","Villanova"
"Creighton","Nebraska"
"San Francisco","Wisconsin Green Bay"
"MD Eastern Shore","Arkansas"
"Tennessee Martin","Centenary"
"Jackson State","Tulsa"
"Southwest Missouri State","Bradley"
"Northern Iowa","Southern Illinois"
"Drake","Wichita State"
"Alabama Huntsville","Colorado State"
"Coppin St.","Colorado"
"Illinois Chicago","Iowa State"
"Idaho","Brigham Young"
"Wisconsin Milwaukee","San Diego"
"Murray State","Santa Clara"
"Akron","Buffalo"
"Lafayette College","Marist College"
"SUNY Stony Brook","Rider"
"Saint Peter's","Canisius College"
"Penn State","Michigan State"
"James Madison","Old Dominion"
"Florida Atlantic","Mercer"
"Virginia Commonwealth","American University"
"Ohio University","Ball State"
"William & Mary","East Carolina"
"Xavier (OH)","Fordham"
"Richmond","George Mason"
"Eastern Michigan","Kent State"
"Wyoming","LSU"
"Western Michigan","Marshall"
"Northwestern","Ohio State"
"Duquesne","Saint Joseph's PA"
"Georgetown University","West Virginia"
"Virginia Military","Appalachian State"
"Lipscomb","Butler University"
"Cornell","Colgate"
"Niagara","Fairfield"
"Lee-McRae College","High Point"
"Stetson","Jacksonville State"
"Jacksonville FL","Samford"
"Central Connecticut State","Saint Francis (NY)"
"Columbia","Wagner College"
"Davidson College","Western Carolina"
"NC Greensboro","Citadel"
"Connecticut","Boston College"
"George Washington","UNC Charlotte"
"Miami (Florida)","Pittsburgh"
"Providence","Seton Hall"
"Virginia Tech","Saint John's NY"
"Holy Cross College","Sacred Heart"
"Yale","Army"
"Liberty","Albany NY"
"Mount St. Mary's","Bucknell University"
"College of Charleston","Furman"
"Morgan State","Iona College"
"Brown University","Lehigh"
"Long Island","Manhattan"
"Minnesota","Illinois"
"Alcorn State","Alabama Birmingham"
"Howard University","Memphis"
"Lamar","Tulane"
"Asbury","Western Kentucky"
"Texas San Antonio","Oklahoma State"
"Michigan","Purdue"
"Miami (Ohio)","Toledo"
"Bowling Green State","Northern Illinois"
"New Orleans","Louisiana Lafayette"
"St. Bonaventure","St. Louis"
"Hardin-Simmons","North Texas"
"Cal State Long Beach","Utah"
"Loyola Marymount","UNLV"
"California Irvine","Saint Mary's CA"
"Bethune-Cookman College","Morris Brown College"
"Mississippi Valley State","Arkansas Pine Bluff"
"Eastern Illinois","Austin Peay"
"Nevada Reno","Texas El Paso"
"Duke","Florida State"
"Indiana","Wisconsin"
"Delaware","Hartford"
"FDU Madison","Monmouth NJ"
"Loyola MD","Siena College"
"Towson State","Vermont"
"Missouri Kansas City","Youngstown State"
"Loyola (Chicago)","Cleveland St."
"Northern Iowa","Indiana State"
"South Alabama","Florida International"
"Valparaiso","Indiana Purdue"
"Reinhardt","Elon College"
"Centenary","Texas A&M"
"Temple","La Salle University"
"Arkansas State","Middle Tennessee State"
"Hawaii","Texas Christian"
"Nicholls State","McNeese State"
"Northwestern Louisiana","Louisiana Monroe"
"Oakland MI","Oral Roberts"
"California","Arizona"
"Stanford","Arizona State"
"Southeast Missouri State","Tennessee State"
"Eastern Kentucky","Tennessee Tech"
"Fresno State","Rice"
"San Jose State","Southern Methodist"
"Texas Arlington","Sam Houston State"
"Texas Pan American","Colorado State"
"Eastern Washington","Montana State Bozeman"
"Louisiana Tech","Denver"
"Arkansas Little Rock","New Mexico State"
"Portland State","Montana"
"Chicago St.","Southern Utah"
"Utah State","California Poly State"
"Northwest College","Gonzaga"
"Cal State Fullerton","Pacific"
"Boise State","California Santa Barbara"
"Texas A&M Corpus Chris","San Diego State"
"Cal State Northridge","Weber State College"
"Washington","UCLA"
"Washington State","Southern California"
"Northern Arizona","Cal State Sacramento"
"Dominican College","Portland"
"Hofstra","Boston University"
"Saint Peter's","Niagara"
"Drexel","Northeastern"
"Fairfield","Iona College"
"Idaho State","Santa Clara"
"Tennessee","Auburn"
"Saint John's NY","Connecticut"
"Villanova","Virginia Tech"
"New Mexico State","New Mexico"
"East Carolina","Virginia Commonwealth"
"Bethune-Cookman College","South Carolina State"
"Saint Francis (NY)","MD Baltimore County"
"Long Island","Mount St. Mary's"
"Creighton","Bradley"
"Eastern Washington","Montana"
"Seton Hall","Georgetown University"
"Youngstown State","Indiana Purdue"
"Southeast Missouri State","Austin Peay"
"Iowa","Penn State"
"Stanford","Arizona"
"Harvard","Dartmouth College"
"Maine","Brown University"
"Delaware","Vermont"
"Western Carolina","Virginia Military"
"Lehigh","New Hampshire"
"William & Mary","Fordham"
"Central Michigan","Bowling Green State"
"Alabama","LSU"
"Georgia Tech","Maryland"
"Oklahoma","Iowa State"
"Marquette","DePaul"
"George Washington","Massachusetts"
"Purdue","Northwestern"
"Toledo","Western Michigan"
"North Carolina Asheville","Florida State"
"Yale","Holy Cross College"
"Army","Quinnipiac"
"Navy","SUNY Stony Brook"
"Illinois Chicago","Cleveland St."
"Louisville","St. Louis"
"North Texas","Middle Tennessee State"
"Arkansas","Mississippi State"
"Liberty","Air Force"
"Citadel","East Tennessee State"
"Canisius College","Bucknell University"
"Colorado","Baylor University"
"Georgia Southern","College of Charleston"
"Marist College","Loyola MD"
"Hampton","Morgan State"
"Anderson (SC)","Charleston Southern"
"Louisiana Lafayette","Western Kentucky"
"Hawaii","Southern Methodist"
"St. Bonaventure","Temple"
"Kansas State","Texas A&M"
"Loyola (Chicago)","Detroit"
"North Carolina Wilmington","George Mason"
"Marshall","Miami (Ohio)"
"Akron","Kent State"
"Sam Houston State","Stephen F Austin"
"Washington State","UCLA"
"UNC Charlotte","Cincinnati"
"Valparaiso","Oral Roberts"
"Ball State","Eastern Michigan"
"Georgia","Kentucky"
"Appalachian State","Tennessee Chattanooga"
"Furman","Wofford College"
"Central Connecticut State","Wagner College"
"Mercer","Troy State"
"Davidson College","NC Greensboro"
"Saint Francis PA","Monmouth NJ"
"Nebraska","Missouri"
"Butler University","Wright St."
"Albany NY","Elon College"
"Robert Morris College","FDU Madison"
"Samford","Florida Atlantic"
"Towson State","Hartford"
"Georgia St.","Stetson"
"Duquesne","Dayton"
"Rutgers","Notre Dame"
"Syracuse","Pittsburgh"
"Florida A&M","North Carolina A&T"
"Saint Joseph's PA","Rhode Island"
"James Madison","Richmond"
"Southern Mississippi","South Florida"
"Jacksonville State","Central Florida"
"Norfolk State College","Coppin St."
"Sacred Heart","Cornell"
"Campbell","Jacksonville FL"
"Delaware State","MD Eastern Shore"
"American University","Old Dominion"
"California","Arizona State"
"South Alabama","Arkansas State"
"Memphis","Houston"
"Ohio State","Illinois"
"Wisconsin","Minnesota"
"Southwest Texas State","Southeast Louisiana"
"Oakland MI","Missouri Kansas City"
"Texas Arlington","Lamar"
"Denver","New Orleans"
"San Jose State","Texas Christian"
"Mississippi","Vanderbilt"
"North Carolina State","Virginia"
"Alabama State","Arkansas Pine Bluff"
"Indiana State","Illinois State"
"Buffalo","Northern Illinois"
"Southern Illinois","Southwest Missouri State"
"Fresno State","Tulsa"
"Wisconsin Milwaukee","Wisconsin Green Bay"
"Southern University","Grambling"
"Alcorn State","Jackson State"
"Alabama A&M","Mississippi Valley State"
"Tennessee Martin","Murray State"
"Texas San Antonio","Nicholls State"
"Eastern Illinois","Tennessee State"
"Morehead State","Tennessee Tech"
"Drake","Evansville"
"Nevada Reno","Rice"
"McNeese State","Louisiana Monroe"
"Wake Forest","North Carolina"
"Oregon State","Oregon"
"Oklahoma State","Texas"
"Kansas","Texas Tech"
"Texas A&M Corpus Chris","Brigham Young"
"Portland State","Montana State Bozeman"
"San Diego","Texas El Paso"
"Northern Arizona","Weber State College"
"Western Illinois","Southern Utah"
"Boise State","California Poly State"
"Washington","Southern California"
"Saint Mary's CA","California Riverside"
"Prairie View","Gonzaga"
"Utah State","Idaho"
"San Diego State","Loyola Marymount"
"Cal State Northridge","Cal State Sacramento"
"California Irvine","Pacific"
"Cal State Fullerton","Cal State Long Beach"
"Chicago St.","UNLV"
"Louisiana Tech","Arkansas Little Rock"
"Drexel","Boston University"
"Hofstra","Northeastern"
"Clemson","Duke"
"Pennsylvania","Florida International"
"Boston College","Miami (Florida)"
"La Salle University","Xavier (OH)"
"Siena College","Niagara"
"Binghamton","Columbia"
"Northern Iowa","Wichita State"
"Michigan State","Indiana"
"Florida","South Carolina"
"Manhattan","Rider"
"Tulane","Alabama Birmingham"
"Western Carolina","Citadel"
"Iowa State","Oklahoma State"
"Texas A&M Corpus Chris","California Poly State"
"North Carolina Wilmington","American University"
"Kent State","Ohio University"
"Notre Dame","Seton Hall"
"Jacksonville State","Florida Atlantic"
"Robert Morris College","Monmouth NJ"
"Le Tourneau","Texas Pan American"
"College of Charleston","Wofford College"
"Quinnipiac","Wagner College"
"Appalachian State","NC Greensboro"
"New Hampshire","Harvard"
"Saint Francis PA","FDU Madison"
"SUNY Stony Brook","Cleveland St."
"Campbell","Stetson"
"Samford","Central Florida"
"Vermont","Maine"
"Norfolk State College","Morgan State"
"Long Island","MD Baltimore County"
"Florida A&M","South Carolina State"
"McNeese State","Northwestern Louisiana"
"Bethune-Cookman College","North Carolina A&T"
"Saint Francis (NY)","Mount St. Mary's"
"Iona College","Loyola MD"
"Hampton","Coppin St."
"East Tennessee State","Davidson College"
"Georgia St.","Jacksonville FL"
"Tennessee Chattanooga","Georgia Southern"
"Alabama A&M","Arkansas Pine Bluff"
"Stephen F Austin","Lamar"
"Texas San Antonio","Southeast Louisiana"
"Southwest Texas State","Nicholls State"
"Delaware State","Howard University"
"Creighton","Illinois State"
"Mary Hardin-Baylor","Centenary"
"Alcorn State","Grambling"
"Alabama State","Mississippi Valley State"
"Southern University","Jackson State"
"Humboldt State","San Francisco"
"New Mexico","San Diego State"
"Air Force","UNLV"
"Wyoming","Utah"
"Bethany WV","Army"
"MD Eastern Shore","Albany NY"
"Concord","Radford"
"Richmond","East Carolina"
"Indiana","Michigan"
"Western Michigan","Akron"
"Syracuse","Rutgers"
"Providence","Villanova"
"Massachusetts","Xavier (OH)"
"Marist College","Saint Peter's"
"Marshall","West Virginia"
"Georgia Tech","Virginia"
"Florida State","Wake Forest"
"Texas A&M","Oklahoma"
"Baylor University","Texas Tech"
"Alabama","Tennessee"
"St. Bonaventure","Fordham"
"Weber State College","Portland State"
"Fairfield","Niagara"
"Auburn","Georgia"
"Louisville","Tulane"
"Western Kentucky","South Alabama"
"Buffalo","Bowling Green State"
"Toledo","Eastern Michigan"
"Northern Illinois","Kent State"
"North Carolina","Maryland"
"Central Michigan","Miami (Ohio)"
"Miami (Florida)","Virginia Tech"
"Siena College","Canisius College"
"Belmont","Western Carolina"
"Drexel","Pennsylvania"
"Morgan State","Georgetown University"
"Manhattan","Hofstra"
"Colgate","Holy Cross College"
"Charleston Southern","North Carolina Asheville"
"High Point","North Carolina Wilmington"
"Vermont","New Hampshire"
"Pittsburgh","Connecticut"
"Virginia Military","Furman"
"Liberty","Elon College"
"Central Connecticut State","Sacred Heart"
"Iona College","Rider"
"Bucknell University","Navy"
"Hartford","Maine"
"Rhode Island","Duquesne"
"Boston College","Saint John's NY"
"George Mason","Virginia Commonwealth"
"Army","Binghamton"
"South Florida","UNC Charlotte"
"Saint Joseph's PA","George Washington"
"William & Mary","Old Dominion"
"Alabama Birmingham","Houston"
"South Carolina","Kentucky"
"Wisconsin Green Bay","Loyola (Chicago)"
"Vanderbilt","LSU"
"Gardner-Webb University","Winthrop"
"Lehigh","Lafayette College"
"Cincinnati","Marquette"
"Northwestern","Michigan State"
"Florida","Mississippi State"
"Penn State","Ohio State"
"Wisconsin","Purdue"
"DePaul","Southern Mississippi"
"Kansas State","Texas"
"Mississippi","Arkansas"
"Bradley","Southern Illinois"
"Texas Pan American","Rice"
"Missouri","Colorado"
"Duke","North Carolina State"
"Texas Christian","Fresno State"
"Medgar Evers","SUNY Stony Brook"
"Florida Atlantic","Georgia St."
"Detroit","Wright St."
"Central Florida","Campbell"
"Mercer","Samford"
"Missouri Kansas City","Western Illinois"
"Louisiana Monroe","Stephen F Austin"
"Southern Utah","Oakland MI"
"Northeastern","Delaware"
"Tennessee State","Eastern Kentucky"
"Boston University","Towson State"
"Illinois","Iowa"
"Temple","Dayton"
"Florida International","Middle Tennessee State"
"Troy State","Jacksonville State"
"Tennessee Chattanooga","Tennessee Tech"
"Oral Roberts","Chicago St."
"North Texas","Louisiana Tech"
"Wisconsin Milwaukee","Illinois Chicago"
"Indiana State","Creighton"
"Evansville","Northern Iowa"
"New Mexico State","Louisiana Lafayette"
"Wichita State","Drake"
"Tennessee Martin","Eastern Illinois"
"Cleveland St.","Butler University"
"Northwestern Louisiana","Texas Arlington"
"Youngstown State","Valparaiso"
"Arkansas Little Rock","Denver"
"Murray State","Southeast Missouri State"
"Cal State Northridge","Northern Arizona"
"Pacific","Boise State"
"Idaho","California Irvine"
"Arizona State","Washington"
"Arizona","Washington State"
"California Santa Barbara","Cal State Fullerton"
"Southern Methodist","Nevada Reno"
"Weber State College","Cal State Sacramento"
"Idaho State","Eastern Washington"
"Oregon","California"
"Tulsa","San Jose State"
"Southern California","UCLA"
"Texas El Paso","Hawaii"
"Oregon State","Stanford"
"Cal State Long Beach","Utah State"
"Illinois State","Southwest Missouri State"
"Austin Peay","Morehead State"
"Yale","Harvard"
"Columbia","Pennsylvania"
"Saint Peter's","Manhattan"
"Rider","Fairfield"
"Brown University","Dartmouth College"
"Cornell","Princeton"
"McNeese State","Richmond"
"Santa Clara","Pepperdine"
"Gonzaga","San Francisco"
"San Diego","Loyola Marymount"
"Portland","Saint Mary's CA"
"Portland State","Eastern Washington"
"Iowa State","Missouri"
"Coastal Carolina","Radford"
"New Orleans","New Mexico State"
"Bucknell University","Lafayette College"
"Wisconsin","Michigan State"
"Lamar","Southwest Texas State"
"Miami (Ohio)","Ohio University"
"Mount St. Mary's","MD Baltimore County"
"Wake Forest","Georgia Tech"
"Wyoming","Colorado State"
"Cal State Long Beach","Boise State"
"Miami (Florida)","Boston College"
"South Carolina","Tennessee"
"South Carolina State","Coppin St."
"Connecticut","Providence"
"Georgia","Mississippi"
"Seton Hall","Pittsburgh"
"Minnesota","Ohio State"
"Marquette","North Carolina"
"Kansas","Oklahoma"
"Cleveland St.","Wright St."
"Florida Atlantic","Campbell"
"Drexel","Vermont"
"Rice","Siena College"
"College of Charleston","Appalachian State"
"Texas","Nebraska"
"LSU","Auburn"
"Troy State","Samford"
"Charleston Southern","Liberty"
"Canisius College","Iona College"
"Hofstra","Hartford"
"Central Florida","Georgia St."
"Navy","Belmont"
"Buffalo","Central Michigan"
"La Salle University","George Washington"
"Virginia Tech","Georgetown University"
"Massachusetts","St. Bonaventure"
"Notre Dame","Kentucky"
"Detroit","Butler University"
"Iowa","Purdue"
"Western Michigan","Ball State"
"Cincinnati","Louisville"
"Holy Cross College","Lehigh"
"High Point","North Carolina Asheville"
"Colgate","Army"
"Virginia","Duke"
"UNLV","Utah"
"North Carolina State","Clemson"
"Missouri Kansas City","Chicago St."
"Delaware State","Hampton"
"Saint Francis PA","Robert Morris College"
"Central Connecticut State","Quinnipiac"
"Oral Roberts","Western Illinois"
"Long Island","Saint Francis (NY)"
"MD Eastern Shore","Bethune-Cookman College"
"Texas Tech","Oklahoma State"
"Fordham","Temple"
"Villanova","UCLA"
"Arkansas","Vanderbilt"
"Louisiana Monroe","Texas Arlington"
"Northwestern Louisiana","Stephen F Austin"
"Howard University","Florida A&M"
"San Diego State","Brigham Young"
"Arizona State","Washington State"
"Oregon","Stanford"
"Mississippi State","Alabama"
"Old Dominion","George Mason"
"Bowling Green State","Toledo"
"West Virginia","Syracuse"
"East Tennessee State","Western Carolina"
"Monmouth NJ","Wagner College"
"Indiana Purdue","Oakland MI"
"Sacred Heart","FDU Madison"
"Winthrop","Elon College"
"Virginia Commonwealth","William & Mary"
"Brown University","Harvard"
"Akron","Marshall"
"East Carolina","North Carolina Wilmington"
"Cornell","Pennsylvania"
"American University","James Madison"
"Jacksonville FL","Stetson"
"Virginia Military","Citadel"
"Yale","Dartmouth College"
"SUNY Stony Brook","Binghamton"
"Austin Peay","Eastern Kentucky"
"Boston University","Delaware"
"Tennessee State","Morehead State"
"Niagara","Marist College"
"Davidson College","Georgia Southern"
"NC Greensboro","Furman"
"Tulane","South Florida"
"Memphis","DePaul"
"St. Louis","UNC Charlotte"
"Xavier (OH)","Rhode Island"
"Columbia","Princeton"
"Southern Utah","Youngstown State"
"Louisiana Tech","Arkansas State"
"Michigan","Illinois"
"Northwestern","Penn State"
"Wofford College","Tennessee Chattanooga"
"Arkansas Pine Bluff","Southern University"
"Northeastern","Towson State"
"Sam Houston State","Texas San Antonio"
"Centenary","Texas A&M Corpus Chris"
"Mercer","Jacksonville State"
"Arkansas Little Rock","Western Kentucky"
"Baylor University","Kansas State"
"Oregon State","California"
"Southern Mississippi","Alabama Birmingham"
"Evansville","Bradley"
"Southwest Missouri State","Drake"
"Florida International","Louisiana Lafayette"
"Illinois Chicago","Wisconsin Green Bay"
"Middle Tennessee State","South Alabama"
"Murray State","Eastern Illinois"
"Denver","North Texas"
"Tennessee Martin","Southeast Missouri State"
"Albany NY","Texas Pan American"
"Jackson State","Texas Southern"
"Grambling","Prairie View"
"Alabama State","Alabama A&M"
"Mississippi Valley State","Alcorn State"
"Southeast Louisiana","Nicholls State"
"Texas A&M","Colorado"
"Air Force","New Mexico"
"Montana","Montana State Bozeman"
"Pacific","Utah State"
"Cal State Sacramento","Northern Arizona"
"California Santa Barbara","California Irvine"
"Texas Christian","Nevada Reno"
"Portland","San Francisco"
"Arizona","Washington"
"San Diego","Pepperdine"
"Southern Methodist","Fresno State"
"Cal State Fullerton","Idaho"
"Idaho State","Cal State Northridge"
"Santa Clara","Loyola Marymount"
"Texas El Paso","San Jose State"
"Gonzaga","Saint Mary's CA"
"Tulsa","Hawaii"
"California Poly State","California Riverside"
"Wisconsin Milwaukee","Loyola (Chicago)"
"New Hampshire","Maine"
"Maryland","Florida State"
"Saint John's NY","Rutgers"
"Dayton","Saint Joseph's PA"
"Illinois State","Southern Illinois"
"North Carolina Central","North Carolina A&T"
"Saint Peter's","Rider"
"Wichita State","Indiana State"
"Northern Iowa","Creighton"
"Georgia Southern","Furman"
"Central Michigan","Western Michigan"
"Howard University","Bethune-Cookman College"
"Canisius College","Manhattan"
"Marist College","Fairfield"
"Northern Illinois","Ball State"
"Western Carolina","College of Charleston"
"Drexel","Hartford"
"Charleston Southern","Radford"
"Saint Francis (NY)","Saint Francis PA"
"Mount St. Mary's","Wagner College"
"NC Greensboro","Virginia Military"
"Citadel","Wofford College"
"Iona College","Siena College"
"Quinnipiac","Monmouth NJ"
"Central Connecticut State","FDU Madison"
"Georgetown University","Seton Hall"
"Marshall","Eastern Michigan"
"North Carolina A&T","Coppin St."
"Hofstra","Vermont"
"Long Island","Robert Morris College"
"Appalachian State","East Tennessee State"
"Coastal Carolina","Liberty"
"Niagara","Loyola MD"
"South Carolina State","Morgan State"
"William & Mary","Hampton"
"MD Eastern Shore","Florida A&M"
"Albany NY","Texas A&M Corpus Chris"
"Southeast Louisiana","McNeese State"
"Delaware State","Norfolk State College"
"Lamar","Texas San Antonio"
"Sam Houston State","Southwest Texas State"
"Texas Pan American","Louisiana Lafayette"
"Arkansas Pine Bluff","Alcorn State"
"Grambling","Texas Southern"
"Jackson State","Prairie View"
"Mississippi Valley State","Southern University"
"Austin Peay","Tennessee Martin"
"Connecticut","Texas"
"San Diego State","Utah"
"UNLV","Brigham Young"
"MD Baltimore County","Sacred Heart"
"Iowa","Wisconsin"
"Birmingham Southern","Jacksonville State"
"Northeastern","New Hampshire"
"St. Bonaventure","Cleveland St."
"Boston College","Duke"
"Pittsburgh","Notre Dame"
"Miami (Florida)","Providence"
"James Madison","Virginia Commonwealth"
"Xavier (OH)","George Washington"
"Colorado","Iowa State"
"Missouri","Kansas State"
"Georgia Tech","North Carolina State"
"Saint Joseph's PA","Temple"
"Florida State","Virginia"
"New Mexico State","Western Kentucky"
"Davidson College","Tennessee Chattanooga"
"Bradley","Northern Iowa"
"Eastern Kentucky","Morehead State"
"Oklahoma","Texas Tech"
"Eastern Illinois","Tennessee Tech"
"Tennessee","Kentucky"
"California Riverside","Utah State"
"Winthrop","High Point"
"Old Dominion","East Carolina"
"North Carolina Asheville","Elon College"
"Southern Illinois","Wichita State"
"Penn State","Indiana"
"Kent State","Buffalo"
"Duquesne","La Salle University"
"Richmond","North Carolina Wilmington"
"Ball State","Toledo"
"George Mason","William & Mary"
"SUNY Stony Brook","College of Charleston"
"Rutgers","West Virginia"
"Clemson","North Carolina"
"Miami (Ohio)","Marshall"
"Georgia","Florida"
"Ohio University","Central Michigan"
"Bowling Green State","Akron"
"Stetson","Central Florida"
"Houston","Louisville"
"Fordham","Rhode Island"
"Vanderbilt","South Carolina"
"Virginia Tech","Villanova"
"Holy Cross College","Bucknell University"
"Colgate","Dartmouth College"
"Pennsylvania","Delaware"
"Army","Lehigh"
"Lafayette College","Navy"
"NC Greensboro","North Carolina A&T"
"Loyola MD","Saint Peter's"
"Mississippi","Alabama"
"Oklahoma State","Baylor University"
"South Florida","Marquette"
"Purdue","Minnesota"
"Tulane","Mississippi State"
"Illinois","Northwestern"
"Texas Christian","Tulsa"
"Morris Brown College","Bethune-Cookman College"
"Centenary","LSU"
"Auburn","Arkansas"
"Alabama Birmingham","Cincinnati"
"Illinois State","Drake"
"Valdosta State","South Alabama"
"Eastern Michigan","Northern Illinois"
"Creighton","Southwest Missouri State"
"UNC Charlotte","DePaul"
"Indiana State","Evansville"
"Nebraska","Kansas"
"Wake Forest","Maryland"
"Texas","Texas A&M"
"Portland","Gonzaga"
"Pepperdine","Loyola Marymount"
"California","Stanford"
"New Orleans","North Texas"
"California Poly State","Pacific"
"Belmont","Loyola (Chicago)"
"St. Louis","Memphis"
"Washington","Oregon"
"Michigan","Ohio State"
"Rider","Canisius College"
"Jacksonville FL","Florida Atlantic"
"Chicago St.","Oakland MI"
"Western Illinois","Youngstown State"
"Georgia St.","Mercer"
"Dayton","Massachusetts"
"Louisiana Lafayette","Southern Mississippi"
"Denver","Middle Tennessee State"
"Louisiana Tech","Western Kentucky"
"Wright St.","Wisconsin Milwaukee"
"Arkansas State","Arkansas Little Rock"
"Indiana Purdue","Oral Roberts"
"Campbell","Troy State"
"Eastern Kentucky","Tennessee Martin"
"UCLA","Arizona State"
"Tennessee Tech","Austin Peay"
"Morehead State","Murray State"
"Texas Arlington","McNeese State"
"Rice","Southern Methodist"
"Montana","Idaho State"
"Eastern Washington","Northern Arizona"
"Valparaiso","Southern Utah"
"San Francisco","San Diego"
"Boise State","California Irvine"
"Washington State","Oregon State"
"Montana State Bozeman","Weber State College"
"Portland State","Cal State Northridge"
"Southern California","Arizona"
"Saint Mary's CA","Santa Clara"
"Cal State Long Beach","California Santa Barbara"
"FDU Madison","Quinnipiac"
"California Riverside","Cal State Sacramento"
"Maine","Drexel"
"New Hampshire","Hofstra"
"Monmouth NJ","Central Connecticut State"
"Siena College","Saint Peter's"
"Brown University","Yale"
"Portland State","Northern Arizona"
"South Florida","California"
"Chicago St.","Youngstown State"
"Indiana","Minnesota"
"Cincinnati","St. Louis"
"Baylor University","Texas"
"East Carolina","American University"
"Utah","Wyoming"
"Robert Morris College","Saint Francis (NY)"
"Texas A&M Corpus Chris","Belmont"
"Oklahoma","Kansas State"
"Southwest Texas State","Louisiana Monroe"
"San Jose State","Hawaii"
"Hampton","North Carolina A&T"
"Villanova","Saint John's NY"
"Saint Joseph's PA","Xavier (OH)"
"Duke","Georgia Tech"
"Ball State","Bowling Green State"
"Vermont","Boston University"
"Hartford","Northeastern"
"Wofford College","College of Charleston"
"Western Carolina","Appalachian State"
"Vanderbilt","Florida"
"UCLA","Arizona"
"Kentucky","Mississippi"
"Iowa State","Nebraska"
"Rutgers","Boston College"
"Temple","DePaul"
"Marshall","Kent State"
"Missouri","Virginia"
"Providence","Virginia Tech"
"Manhattan","Iona College"
"Saint Francis PA","Long Island"
"Rider","Niagara"
"Detroit","Cleveland St."
"George Washington","Fordham"
"Penn State","Illinois"
"UNC Charlotte","Marquette"
"Furman","East Tennessee State"
"Stetson","Florida Atlantic"
"Jacksonville State","Samford"
"Navy","Holy Cross College"
"Mississippi State","Tennessee"
"Colorado","Texas Tech"
"Toledo","Northern Illinois"
"Army","Bucknell University"
"Lehigh","Colgate"
"Pennsylvania","Lafayette College"
"North Carolina","Florida State"
"Loyola (Chicago)","Illinois Chicago"
"Texas A&M","Kansas"
"Connecticut","Miami (Florida)"
"High Point","Charleston Southern"
"Bethune-Cookman College","Delaware State"
"George Mason","Fairfield"
"Morgan State","Howard University"
"Norfolk State College","South Carolina State"
"Akron","Ohio University"
"Northwestern","Purdue"
"Texas San Antonio","Northwestern Louisiana"
"Southeast Louisiana","Sam Houston State"
"Alabama","Arkansas"
"Southern California","Arizona State"
"Washington State","Oregon"
"Western Illinois","Oakland MI"
"Central Michigan","Eastern Michigan"
"Pittsburgh","Georgetown University"
