"American International","Assumption College"
"Arkansas","Auburn"
"Illinois Wesleyan","Augustana IL"
"Humboldt State","Azusa Pacific"
"Assembly Of God","Bacone"
"Ohio Northern","Baldwin-Wallace College"
"Wesleyan University","Bates College"
"Texas A&M","Baylor University"
"Campbellsville","Belhaven"
"Carroll WI","Beloit College"
"Eureka College","Benedictine IL"
"St. Mary's (Kansas)","Bethel KS"
"Saint Olaf","Bethel MN"
"Delaware State","Bethune-Cookman College"
"Mayville State","Black Hills State"
"Rowan University","Buffalo State"
"Austin Peay","Butler University"
"Menlo College","California Lutheran"
"Lock Haven University","California PA"
"La Salle University","Canisius College"
"Otterbein College","Capital University"
"Newberry College","Carson Newman"
"Elmhurst College","Carthage College"
"Maryville College","Case Western Reserve"
"Washington & Lee","Catholic University"
"Saint Francis PA","Central Connecticut State"
"Simpson College","Central College Iowa"
"Bowling Green State","Central Michigan"
"Greensboro College","Christopher Newport"
"West Chester","Clarion University"
"Benedict College","Clark Atlanta University"
"University of Dubuque","Coe College"
"William Paterson College","College of New Jersey"
"Claremont Mudd Scripps","Colorado College"
"Wyoming","Colorado State"
"Lafayette College","Columbia"
"Glenville State College","Concord"
"Aurora University","Concordia IL"
"Dana","Concordia NE"
"Augsburg College","Concordia Morehead"
"Bemidji State","Concordia St. Paul"
"Avila","Culver-Stockton"
"Georgetown College KY","Cumberland KY"
"Salve Regina","Curry College"
"South Dakota Tech","Dakota State"
"Yale","Dartmouth College"
"Georgetown University","Davidson College"
"James Madison","Delaware"
"Kenyon College","Denison University"
"Sewanee","DePauw University"
"Franklin & Marshall","Dickinson College"
"Dakota Wesleyan","Doane College"
"Albany NY","Drake"
"Ohio Wesleyan","Earlham College"
"Southwestern Oklahoma State","East Central Oklahoma"
"Cheyney","East Stroudsburg PA"
"Sul Ross State","East Texas Baptist"
"Eastern Kentucky","Eastern Illinois"
"Indiana PA","Edinboro University"
"Virginia State","Elizabeth City State"
"Pittsburg State","Emporia State"
"Benedictine KS","Evangel"
"Iona College","Fairfield"
"North Carolina Central","Fayetteville State"
"Michigan Tech","Ferris State"
"Guilford College","Ferrum College"
"Saginaw Valley State","Findlay University"
"LSU","Florida"
"Howard University","Florida A&M"
"Youngstown State","Florida Atlantic"
"Brown University","Fordham"
"Fort Lewis College","Fort Hays State"
"Southern Methodist","Fresno State"
"Wesley College","Frostburg State"
"Newport News - Apprentice","Gallaudet"
"Tiffin","Gannon University"
"Elon College","Gardner-Webb University"
"Tennessee","Georgia"
"Northern Michigan","Grand Valley State"
"Mac Murray","Greenville College"
"Bowdoin College","Hamilton College"
"Macalester College","Hamline University"
"Emory & Henry College","Hampden-Sydney College"
"Bowie State","Hampton"
"Defiance College","Hanover College"
"Alfred University","Hartwick College"
"Cornell","Harvard"
"Northwestern IA","Hastings College"
"Nevada Reno","Hawaii"
"Wayne State MI","Hillsdale College"
"William & Mary","Hofstra"
"Saint Mary's CA","Holy Cross College"
"Kalamazoo College","Hope College"
"Hardin-Simmons","Howard Payne"
"Montana State Bozeman","Idaho State"
"Purdue","Illinois"
"Ripon College","Illinois College"
"Wisconsin","Indiana"
"Missouri State","Indiana State"
"Northwood University","Indianapolis"
"Michigan State","Iowa"
"Texas Tech","Iowa State"
"McKendree College","Iowa Wesleyan"
"Saint Lawrence","Ithaca College"
"Sam Houston State","Jacksonville State"
"Huron","Jamestown"
"Marietta College","John Carroll"
"Virginia Union","Johnson C. Smith"
"Colorado","Kansas"
"Oklahoma State","Kansas State"
"Friends","Kansas Wesleyan"
"Montclair State","Kean College"
"South Carolina","Kentucky"
"Lane College","Kentucky State"
"Lake Forest College","Knox College"
"Mansfield University","Kutztown University"
"Concordia WI","Lakeland College"
"Cumberland TN","Lambuth"
"Northwest Oklahoma","Langston University"
"Wingate University","Lenoir-Rhyne College"
"Chapman University","Lewis & Clark College"
"Stillman College","Lincoln MO"
"Graceland","Lindenwood University"
"Puget Sound","Linfield College"
"Buena Vista University","Loras College"
"McMurry","Louisiana College"
"Cornell College","Luther College"
"Fairleigh Dickinson","Lycoming College"
"Bridgewater State MA","Maine Maritime"
"Geneva","Malone"
"Blackburn College","Marantha Baptist"
"Saint John's NY","Marist College"
"Catawba College","Mars Hill College"
"Buffalo","Marshall"
"Minot State","University of Mary"
"Maine","Massachusetts"
"Southwestern KS","McPherson College"
"Plymouth State College","Merchant Marine"
"Chadron State College","Colorado Mesa"
"Averett","Methodist College"
"Florida State","Miami (Florida)"
"Northern Illinois","Miami (Ohio)"
"Penn State","Michigan"
"Missouri Valley","Mid-Am Nazarene"
"West Texas A&M","Midwestern State"
"Fort Valley State","Miles College"
"Bloomsburg University","Millersville"
"Wheaton College","Millikin"
"Centre College","Millsaps College"
"Nebraska Omaha","Minnesota State Mankato"
"Minnesota Duluth","Minnesota State Moorhead"
"Wayne State College","Minnesota Crookston"
"Winona State","Minnesota Morris"
"Arkansas State","Mississippi"
"Mary Hardin-Baylor","Mississippi College"
"Troy","Mississippi State"
"Missouri Western State","Missouri Rolla"
"Grinnell College","Monmouth College IL"
"SUNY Stony Brook","Monmouth NJ"
"Southern Oregon","Montana State Northern"
"Western Montana","Montana Tech"
"Juniata College","Moravian College"
"Saint Joseph's IN","Morehead State"
"Manchester College","Mount Saint Joseph"
"Heidelberg","Mount Union College"
"Tennessee Tech","Murray State"
"Wilmington College","Muskingum College"
"Rice","Navy"
"Missouri","Nebraska"
"Colorado School of Mines","Nebraska Kearney"
"Richmond","New Hampshire"
"LIU - C W Post","New Haven"
"Cortland State","Jersey City State"
"Adams State","New Mexico Highlands"
"Louisiana Lafayette","New Mexico State"
"Stephen F Austin","Nicholls State"
"South Carolina State","Norfolk State College"
"North Carolina State","North Carolina"
"Morgan State","North Carolina A&T"
"North Dakota","North Dakota State"
"North Central College","North Park"
"Rhode Island","Northeastern"
"Cal State Sacramento","Northern Arizona"
"Southwest State","Northern State"
"Worcester Tech","Norwich"
"Pittsburgh","Notre Dame"
"Missouri Southern","Northwest Missouri State"
"San Jose State","Ohio State"
"Eastern Michigan","Ohio University"
"Alma College","Olivet College"
"Trinity IL","Olivet Nazarene"
"North Alabama","Ouachita"
"Eastern Oregon","Pacific Lutheran"
"Bethel TN","Paul Quinn"
"Haskell Indian Nation","Peru State"
"University of Chicago","Pomona-Pitzer"
"Eastern Washington","Portland State"
"Alcorn State","Prairie View"
"Colgate","Princeton"
"Martin Luther College","Principia College"
"Occidental","Redlands"
"Hobart College","Rochester"
"Carroll MT","Rocky Mountain"
"Rhodes College","Rose-Hulman"
"West Virginia","Rutgers"
"Chowan College","Salisbury State"
"Western Oregon","San Diego"
"Utah","San Diego State"
"Charleston Southern","Savannah State"
"Northeastern State","Southeastern Oklahoma State"
"Fairmont State","Shepherd College"
"Slippery Rock","Shippensburg"
"Midland Lutheran","Sioux Falls"
"Augustana SD","South Dakota"
"Western Washington","South Dakota State"
"Southern Mississippi","South Florida"
"Central Arkansas","Southern Arkansas"
"California","Southern California"
"Northern Iowa","Southern Illinois"
"Baker University","Southern Nazarene"
"Mississippi Valley State","Southern University"
"California Poly State","Southern Utah"
"Pace University","Saint Anselm"
"Northern Colorado","Saint Cloud State"
"Saint Ambrose","Saint Francis IL"
"Quincy","Saint Francis IN"
"Carleton College","Saint John's MN"
"Lawrence University","Saint Norbert College"
"Duquesne","Saint Peter's"
"Gustav Adolphus","Saint Thomas MN"
"William Penn College","Saint Xavier"
"Washington State","Stanford"
"Ottawa University","Sterling"
"Saint John Fisher","SUNY Brockport"
"Central Missouri","Southwest Baptist"
"Bethany KS","Tabor"
"Texas A&M Kingsville","Texas A&M Commerce"
"Syracuse","Temple"
"Southeast Missouri State","Tennessee Martin"
"Oklahoma","Texas"
"Austin College","Texas Lutheran"
"Arkansas Pine Bluff","Texas Southern"
"East Tennessee State","Citadel"
"Waynesburg College","Thiel College"
"Franklin College","Thomas More College"
"Ball State","Toledo"
"Lehigh","Towson State"
"Northwestern MN","Trinity Bible College"
"Tufts University","Trinity College CT"
"Walsh","Tri-State IN"
"Washburn University","Truman State"
"Cincinnati","Tulane"
"Boise State","Tulsa"
"Presbyterian College","Tusculum College"
"Albany State GA","Tuskegee University"
"Oregon","UCLA"
"Idaho","Louisiana Monroe"
"Nichols College","Massachusetts Dartmouth"
"Stonehill College","Massachusetts Lowell"
"Kentucky Wesleyan","Union College KY"
"Rensselaer","Union College NY"
"New Mexico","UNLV"
"Wartburg College","Upper Iowa University"
"Taylor University","Urbana"
"John Hopkins","Ursinus College"
"Mount Ida College","Utica"
"Wisconsin River Falls","Wisconsin Eau Claire"
"Wisconsin Platteville","Wisconsin La Crosse"
"Wisconsin Oshkosh","Wisconsin Stout"
"Wisconsin Stevens Point","Wisconsin Whitewater"
"Arkansas Monticello","Valdosta State"
"Dickinson St.","Valley City State"
"Dayton","Valparaiso"
"Middle Tennessee State","Vanderbilt"
"Clemson","Virginia"
"Wofford College","Virginia Military"
"Robert Morris College","Wagner College"
"Duke","Wake Forest"
"Grove City College","Washington and Jefferson"
"Arizona","Washington"
"Trinity University TX","Washington MO"
"Montana","Weber State College"
"Henderson State","West Alabama"
"Harding University","West Georgia"
"West Virginia Wesleyan","West Liberty"
"West Virginia State","West Virginia Tech"
"Georgia Southern","Western Carolina"
"Illinois State","Western Illinois"
"Florida International","Western Kentucky"
"Central Florida","Western Michigan"
"MIT","Western New England"
"Central Washington","Western New Mexico"
"Panhandle State Oklahoma","Western State College"
"Massachusetts Maritime","Westfield State"
"Rockford College","Westminster College MO"
"Bethany WV","Westminster PA"
"Willamette Oregon","Whitworth College"
"Susquehanna","Widener University"
"Delaware Valley College","Wilkes University"
"Central Methodist","William Jewell"
"Middlebury College","Williams College"
"Livingstone College","Winston Salem"
"Albion College","Wisconsin Lutheran"
"Wabash College","Wittenberg"
"Oberlin College","The College of Wooster"
"Georgia Tech","Maryland"
"Pittsburg State","Northwest Missouri State"
"Fresno State","Boise State"
"American International","Southern Connecticut"
"Angelo State","Abilene Christian"
"Hope College","Adrian College"
"Notre Dame","Air Force"
"Mississippi","Alabama"
"Mississippi Valley State","Alabama A&M"
"Canisius College","Albany NY"
"Alma College","Albion College"
"Wilkes University","Albright"
"Utica","Alfred University"
"The College of Wooster","Allegheny College"
"Kentucky","Arkansas"
"North Texas","Arkansas State"
"Ouachita","Arkansas Monticello"
"Saint John's MN","Augsburg College"
"South Dakota State","Augustana SD"
"Eureka College","Aurora University"
"Louisiana College","Austin College"
"Lindenwood University","Avila"
"William Jewell","Baker University"
"Eastern Michigan","Ball State"
"Grinnell College","Beloit College"
"Southwest State","Bemidji State"
"Central Methodist","Benedictine KS"
"Pace University","Bentley College"
"Washington and Jefferson","Bethany WV"
"Southern Nazarene","Bethel TN"
"Northwestern MN","Blackburn College"
"Hanover College","Bluffton College"
"Navy","Boston College"
"Trinity College CT","Bowdoin College"
"Elizabeth City State","Bowie State"
"Western Michigan","Bowling Green State"
"Westfield State","Bridgewater State MA"
"UNLV","Brigham Young"
"Saint Anselm","Bryant College"
"Upper Iowa University","Buena Vista University"
"Miami (Ohio)","Buffalo"
"San Diego","Butler University"
"Chapman University","California Lutheran"
"UCLA","California"
"Saint Thomas MN","Carleton College"
"Saint Norbert College","Carroll WI"
"Carnegie Mellon","Case Western Reserve"
"Wingate University","Catawba College"
"Frostburg State","Catholic University"
"Valdosta State","Central Arkansas"
"Toledo","Central Florida"
"Washburn University","Central Missouri"
"East Central Oklahoma","Central Oklahoma"
"Western Washington","Central Washington"
"Nebraska Kearney","Chadron State College"
"Virginia Military","Tennessee Chattanooga"
"West Chester","Cheyney"
"Washington MO","University of Chicago"
"Christopher Newport","Chowan College"
"Whittier College","Claremont Mudd Scripps"
"Wake Forest","Clemson"
"Western Connecticut State","Coast Guard"
"Hamilton College","Colby College"
"Baylor University","Colorado"
"Lakeland College","Concordia IL"
"Greenville College","Concordia WI"
"Temple","Connecticut"
"Colgate","Cornell"
"Loras College","Cornell College"
"Portland State","Cal State Sacramento"
"Belhaven","Cumberland TN"
"Nichols College","Curry College"
"Hastings College","Dakota Wesleyan"
"Sioux Falls","Dana"
"Holy Cross College","Dartmouth College"
"Drake","Dayton"
"Mount Saint Joseph","Defiance College"
"Moravian College","Delaware Valley College"
"Central College Iowa","University of Dubuque"
"Saint John's NY","Duquesne"
"Denison University","Earlham College"
"South Florida","East Carolina"
"Elon College","East Tennessee State"
"Murray State","Eastern Kentucky"
"Midwestern State","Eastern New Mexico"
"Linfield College","Eastern Oregon"
"Northern Arizona","Eastern Washington"
"Clarion University","Edinboro University"
"Allen","Edward Waters"
"Millikin","Elmhurst College"
"Randolph Macon College","Emory & Henry College"
"West Liberty","Fairmont State"
"Virginia State","Fayetteville State"
"Indianapolis","Findlay University"
"Auburn","Florida"
"North Carolina A&T","Florida A&M"
"Maine","Florida International"
"Colorado School of Mines","Fort Lewis College"
"Benedict College","Fort Valley State"
"Western New England","Framingham State"
"Hobart College","Franklin & Marshall"
"Tabor","Friends"
"Citadel","Furman"
"Tri-State IN","Geneva"
"Lambuth","Georgetown College KY"
"Vanderbilt","Georgia"
"Appalachian State","Georgia Southern"
"Ursinus College","Gettysburg College"
"West Virginia Tech","Glenville State College"
"Missouri Valley","Graceland"
"Arkansas Pine Bluff","Grambling"
"Shenandoah","Greensboro College"
"Bridgewater College","Guilford College"
"Bethel MN","Gustav Adolphus"
"Norfolk State College","Hampton"
"Sul Ross State","Hardin-Simmons"
"Northeastern","Harvard"
"Trinity Bible College","Haskell Indian Nation"
"Tulsa","Hawaii"
"Capital University","Heidelberg"
"Harding University","Henderson State"
"Wittenberg","Hiram College"
"Army","Houston"
"Morgan State","Howard University"
"Dakota State","Huron"
"Southern Illinois","Illinois State"
"North Central College","Illinois Wesleyan"
"Iowa","Indiana"
"California PA","Indiana PA"
"La Salle University","Iona College"
"University of Mary","Jamestown"
"Muhlenberg College","John Hopkins"
"Lebanon Valley College","Juniata College"
"Olivet College","Kalamazoo College"
"Texas A&M","Kansas"
"Texas","Kansas State"
"Ohio University","Kent State"
"Albany State GA","Kentucky State"
"Oberlin College","Kenyon College"
"Widener University","Kings College"
"Bloomsburg University","Kutztown University"
"Austin Peay","Kentucky Wesleyan"
"Redlands","LaVerne"
"Georgetown University","Lafayette College"
"Illinois College","Lake Forest College"
"Miles College","Lane College"
"Bacone","Langston University"
"Monmouth College IL","Lawrence University"
"Yale","Lehigh"
"Macalester College","Lewis & Clark College"
"Charleston Southern","Liberty"
"Northwest Oklahoma","Lincoln MO"
"Johnson C. Smith","Livingstone College"
"Shippensburg","Lock Haven University"
"Texas Christian","Louisville"
"South Carolina","LSU"
"Benedictine IL","Mac Murray"
"Fitchburg State College","Maine Maritime"
"Franklin College","Manchester College"
"Lenoir-Rhyne College","Mars Hill College"
"Troy","Marshall"
"Crown","Martin Luther College"
"Howard Payne","Mary Hardin-Baylor"
"Centre College","Maryville College"
"Worcester State College","Massachusetts Maritime"
"Villanova","Massachusetts"
"Dickinson College","McDaniel College"
"Saint Xavier","McKendree College"
"Mississippi College","McMurry"
"Jacksonville State","McNeese State"
"Sterling","McPherson College"
"Mississippi State","Memphis"
"Ferris State","Mercyhurst College"
"LIU - C W Post","Merrimack College"
"Adams State","Colorado Mesa"
"Ferrum College","Methodist College"
"Minnesota","Michigan State"
"Wayne State MI","Michigan Tech"
"Culver-Stockton","Mid-Am Nazarene"
"Louisiana Lafayette","Middle Tennessee State"
"Bates College","Middlebury College"
"Morningside","Midland Lutheran"
"Concordia St. Paul","Minnesota Duluth"
"Northern State","Minnesota Morris"
"Dickinson St.","Minot State"
"Truman State","Missouri Southern"
"Southwest Baptist","Missouri Western State"
"Emporia State","Missouri Rolla"
"Massachusetts Dartmouth","MIT"
"Central Connecticut State","Monmouth NJ"
"Southern Utah","Montana"
"Weber State College","Montana State Bozeman"
"Rocky Mountain","Montana State Northern"
"Carroll MT","Western Montana"
"William Paterson College","Montclair State"
"Jacksonville FL","Morehead State"
"Tuskegee University","Morehouse College"
"Savannah State","Morris Brown College"
"Hartwick College","Mount Ida College"
"John Carroll","Mount Union College"
"Texas A&M Kingsville","Northeastern State"
"Doane College","Nebraska Wesleyan"
"San Jose State","Nevada Reno"
"William & Mary","New Hampshire"
"Massachusetts Lowell","New Haven"
"Kean College","Jersey City State"
"Louisiana Monroe","New Mexico State"
"Tusculum College","Newberry College"
"Arkansas Tech","North Alabama"
"Winston Salem","North Carolina Central"
"Duke","North Carolina State"
"Saint Cloud State","North Dakota"
"Minnesota State Mankato","North Dakota State"
"Augustana IL","North Park"
"South Dakota","Northern Colorado"
"Central Michigan","Northern Illinois"
"Ashland University","Northern Michigan"
"Concordia NE","Northwestern IA"
"Southwestern Oklahoma State","Northwestern Louisiana"
"Hillsdale College","Northwood University"
"Pomona-Pitzer","Occidental"
"Marietta College","Ohio Northern"
"Iowa State","Oklahoma"
"Nebraska","Oklahoma State"
"Iowa Wesleyan","Olivet Nazarene"
"Arizona State","Oregon"
"Kansas Wesleyan","Ottawa University"
"Muskingum College","Otterbein College"
"Fort Hays State","Panhandle State Oklahoma"
"Prairie View","Paul Quinn"
"Northwestern","Penn State"
"Columbia","Pennsylvania"
"Cumberland KY","Pikeville"
"Carson Newman","Presbyterian College"
"Brown University","Princeton"
"Michigan","Purdue"
"Delaware","Rhode Island"
"James Madison","Richmond"
"Knox College","Ripon College"
"Union College NY","Rochester"
"Marantha Baptist","Rockford College"
"Millsaps College","Rose-Hulman"
"Cortland State","Rowan University"
"Grand Valley State","Saginaw Valley State"
"Alcorn State","Samford"
"Eastern Illinois","Southeast Missouri State"
"Rhodes College","Sewanee"
"Fairfield","Siena College"
"Luther College","Simpson College"
"Millersville","Slippery Rock"
"Louisiana Tech","Southern Methodist"
"Bethune-Cookman College","South Carolina State"
"Black Hills State","South Dakota Tech"
"Delta State","Southern Arkansas"
"Washington","Southern California"
"Cincinnati","Southern Mississippi"
"Azusa Pacific","Southern Oregon"
"Bethel KS","Southwestern KS"
"Plymouth State College","Springfield College"
"Trinity IL","Saint Ambrose"
"Urbana","Saint Francis IN"
"Wagner College","Saint Francis PA"
"Quincy","Saint Joseph's IN"
"Merchant Marine","Saint Lawrence"
"Bethany KS","St. Mary's (Kansas)"
"California Poly State","Saint Mary's CA"
"Hamline University","Saint Olaf"
"Marist College","Saint Peter's"
"Arizona","Stanford"
"Sam Houston State","Stephen F Austin"
"Texas Southern","Stillman College"
"Assumption College","Stonehill College"
"Sacred Heart","SUNY Stony Brook"
"Ithaca College","SUNY Brockport"
"Fairleigh Dickinson","Susquehanna"
"Peru State","Assembly Of God"
"Western Kentucky","Missouri State"
"Nicholls State","Texas State - San Marcos"
"Southeastern Oklahoma State","Tarleton State"
"East Texas Baptist","Texas Lutheran"
"Missouri","Texas Tech"
"Westminster PA","Thiel College"
"Malone","Thomas More College"
"Bucknell University","Towson State"
"Williams College","Tufts University"
"Alabama Birmingham","Tulane"
"Humboldt State","California Davis"
"Virginias at Wise","Union College KY"
"Colorado State","Utah"
"New Mexico","Utah State"
"Rice","Texas El Paso"
"Wisconsin La Crosse","Wisconsin Oshkosh"
"Wisconsin Whitewater","Wisconsin Platteville"
"Wisconsin Stevens Point","Wisconsin River Falls"
"Concordia Morehead","Wisconsin Stout"
"Mayville State","Valley City State"
"Davidson College","Valparaiso"
"North Carolina","Virginia"
"Rutgers","Virginia Tech"
"Gannon University","Virginia Union"
"Ohio Wesleyan","Wabash College"
"Taylor University","Walsh"
"Coe College","Wartburg College"
"Hampden-Sydney College","Washington & Lee"
"Minnesota State Moorhead","Wayne State College"
"Grove City College","Waynesburg College"
"Newport News - Apprentice","Wesley College"
"Amherst College","Wesleyan University"
"West Georgia","West Alabama"
"Texas A&M Commerce","West Texas A&M"
"Syracuse","West Virginia"
"Shepherd College","West Virginia State"
"Indiana State","Western Illinois"
"Western New Mexico","Western Oregon"
"New Mexico Highlands","Western State College"
"Principia College","Westminster College MO"
"Carthage College","Wheaton College"
"Pacific Lutheran","Whitworth College"
"Puget Sound","Willamette Oregon"
"Saint Francis IL","William Penn College"
"Baldwin-Wallace College","Wilmington College"
"Minnesota Crookston","Winona State"
"Ohio State","Wisconsin"
"Western Carolina","Wofford College"
"Concord","West Virginia Wesleyan"
"San Diego State","Wyoming"
"Northern Iowa","Youngstown State"
"North Carolina State","Clemson"
"Brigham Young","Colorado State"
"Northwestern Louisiana","Nicholls State"
"Hawaii","Fresno State"
"LaVerne","Azusa Pacific"
"North Carolina State","Clemson"
"Northwestern Louisiana","Nicholls State"
"Richmond","Rhode Island"
"Alabama State","Alabama A&M"
"Clark Atlanta University","Albany State GA"
"Saint Francis PA","Albany NY"
"Wisconsin Lutheran","Alma College"
"LIU - C W Post","American International"
"Tufts University","Amherst College"
"Wofford College","Appalachian State"
"Salisbury State","Newport News - Apprentice"
"Washington State","Arizona"
"Washington","Arizona State"
"Mississippi","Arkansas"
"New Mexico State","Arkansas State"
"West Georgia","Arkansas Tech"
"Alabama Birmingham","Army"
"LSU","Auburn"
"Millikin","Augustana IL"
"Northern Colorado","Augustana SD"
"Lakeland College","Aurora University"
"Morehead State","Austin Peay"
"Greensboro College","Averett"
"Evangel","Avila"
"Mid-Am Nazarene","Baker University"
"Muskingum College","Baldwin-Wallace College"
"Colby College","Bates College"
"Kansas State","Baylor University"
"Georgetown College KY","Belhaven"
"Lindenwood University","Benedictine KS"
"Southwestern KS","Bethany KS"
"Thiel College","Bethany WV"
"Sterling","Bethel KS"
"Carleton College","Bethel MN"
"Maryville College","Bethel TN"
"Jamestown","Black Hills State"
"Rockford College","Blackburn College"
"Cheyney","Bloomsburg University"
"Ball State","Bowling Green State"
"Emory & Henry College","Bridgewater College"
"Cornell","Brown University"
"Kent State","Buffalo"
"Montclair State","Buffalo State"
"Drake","Butler University"
"California Davis","California Poly State"
"Mansfield University","California PA"
"Cumberland TN","Campbellsville"
"Mount Union College","Capital University"
"Lake Forest College","Carroll WI"
"Tusculum College","Carson Newman"
"North Alabama","Central Arkansas"
"Akron","Central Florida"
"Wartburg College","Central College Iowa"
"Graceland","Central Methodist"
"Marshall","Central Michigan"
"Missouri Southern","Central Missouri"
"Bacone","Central Oklahoma"
"Western Oregon","Central Washington"
"Trinity University TX","Centre College"
"Western State College","Chadron State College"
"Thomas More College","Chapman University"
"Jacksonville FL","Charleston Southern"
"Rochester","University of Chicago"
"Shenandoah","Chowan College"
"Memphis","Cincinnati"
"Shippensburg","Clarion University"
"Buena Vista University","Coe College"
"Jersey City State","College of New Jersey"
"Texas Tech","Colorado"
"New Mexico Highlands","Colorado School of Mines"
"Dartmouth College","Columbia"
"Dakota Wesleyan","Concordia NE"
"Benedictine IL","Concordia WI"
"Saint John's MN","Concordia Morehead"
"Wayne State College","Concordia St. Paul"
"Westminster College MO","Crown"
"Union College KY","Cumberland KY"
"Wesley College","Davidson College"
"New Hampshire","Delaware"
"Widener University","Delaware Valley College"
"Henderson State","Delta State"
"Allegheny College","Denison University"
"Kean College","Dickinson College"
"Huron","Dickinson St."
"Morningside","Doane College"
"Simpson College","University of Dubuque"
"Maryland","Duke"
"Angelo State","East Central Oklahoma"
"Furman","East Tennessee State"
"Hardin-Simmons","East Texas Baptist"
"Carroll MT","Eastern Oregon"
"Cal State Sacramento","Eastern Washington"
"North Park","Elmhurst College"
"Southwest Baptist","Emporia State"
"Mac Murray","Eureka College"
"Canisius College","Fairfield"
"West Virginia Wesleyan","Fairmont State"
"Kings College","Fairleigh Dickinson"
"Saginaw Valley State","Ferris State"
"Massachusetts Maritime","Fitchburg State College"
"Gardner-Webb University","Florida International"
"Notre Dame","Florida State"
"Lafayette College","Fordham"
"Colorado Mesa","Fort Hays State"
"Nebraska Kearney","Fort Lewis College"
"Tuskegee University","Fort Valley State"
"Defiance College","Franklin College"
"McDaniel College","Franklin & Marshall"
"Ottawa University","Friends"
"Ursinus College","Frostburg State"
"Robert Morris College","Gannon University"
"Bucknell University","Georgetown University"
"Virginia","Georgia Tech"
"Jackson State","Grambling"
"Northwood University","Grand Valley State"
"Concordia IL","Greenville College"
"Lawrence University","Grinnell College"
"Westminster PA","Grove City College"
"Williams College","Hamilton College"
"Gustav Adolphus","Hamline University"
"Catholic University","Hampden-Sydney College"
"Anderson University","Hanover College"
"Arkansas Monticello","Harding University"
"Nebraska Wesleyan","Hastings College"
"Michigan Tech","Hillsdale College"
"Alfred University","Hobart College"
"Lehigh","Holy Cross College"
"North Carolina A&T","Howard University"
"McMurry","Howard Payne"
"Middle Tennessee State","Idaho"
"Weber State College","Idaho State"
"Indiana","Illinois"
"Monmouth College IL","Illinois College"
"Wheaton College","Illinois Wesleyan"
"Lock Haven University","Indiana PA"
"Mercyhurst College","Indianapolis"
"Saint Ambrose","Iowa Wesleyan"
"Stephen F Austin","Jacksonville State"
"Massachusetts","James Madison"
"Heidelberg","John Carroll"
"Fayetteville State","Johnson C. Smith"
"Albion College","Kalamazoo College"
"McPherson College","Kansas Wesleyan"
"Georgia","Kentucky"
"Benedict College","Kentucky State"
"Hiram College","Kenyon College"
"Beloit College","Knox College"
"Duquesne","La Salle University"
"Pikeville","Lambuth"
"Lincoln MO","Langston University"
"Pacific Lutheran","Lewis & Clark College"
"Menlo College","Linfield College"
"Elizabeth City State","Livingstone College"
"Luther College","Loras College"
"Texas Lutheran","Louisiana College"
"Nevada Reno","Louisiana Tech"
"East Carolina","Louisville"
"Albright","Lycoming College"
"Saint Olaf","Macalester College"
"Hofstra","Maine"
"Urbana","Malone"
"Wilmington College","Marietta College"
"Iona College","Marist College"
"Dakota State","University of Mary"
"Minot State","Mayville State"
"William Penn College","McKendree College"
"Christopher Newport","Methodist College"
"Iowa","Michigan"
"Wisconsin","Michigan State"
"Dana","Midland Lutheran"
"Abilene Christian","Midwestern State"
"Kutztown University","Millersville"
"DePauw University","Millsaps College"
"Saint Cloud State","Minnesota State Mankato"
"Bemidji State","Minnesota State Moorhead"
"Minnesota Morris","Minnesota Crookston"
"Austin College","Mississippi College"
"Kansas","Missouri"
"William Jewell","Missouri Valley"
"Montana State Northern","Montana Tech"
"Lane College","Morehouse College"
"Delaware State","Morgan State"
"Samford","Morris Brown College"
"Bluffton College","Mount Saint Joseph"
"Gettysburg College","Muhlenberg College"
"Southeast Missouri State","Murray State"
"Tarleton State","Northeastern State"
"North Dakota","Nebraska Omaha"
"Utah","New Mexico"
"Catawba College","Newberry College"
"MIT","Nichols College"
"Florida A&M","Norfolk State College"
"Virginia Union","North Carolina Central"
"Carthage College","North Central College"
"Kentucky Wesleyan","North Greenville"
"Montana State Bozeman","Northern Arizona"
"Illinois State","Northern Iowa"
"Minnesota Duluth","Northern State"
"Purdue","Northwestern"
"Peru State","Northwest Oklahoma"
"Wabash College","Oberlin College"
"Claremont Mudd Scripps","Occidental"
"Penn State","Ohio State"
"Wittenberg","Ohio Wesleyan"
"Adrian College","Olivet College"
"Southern California","Oregon"
"California","Oregon State"
"Ohio Northern","Otterbein College"
"Southern Arkansas","Ouachita"
"Assumption College","Pace University"
"Assembly Of God","Panhandle State Oklahoma"
"Missouri Rolla","Pittsburg State"
"Boston College","Pittsburgh"
"Bentley College","Plymouth State College"
"Whittier College","Pomona-Pitzer"
"Montana","Portland State"
"Southern University","Prairie View"
"Lenoir-Rhyne College","Presbyterian College"
"Harvard","Princeton"
"Marantha Baptist","Principia College"
"Whitworth College","Puget Sound"
"Culver-Stockton","Quincy"
"John Hopkins","Randolph Macon College"
"California Lutheran","Redlands"
"Colorado College","Rhodes College"
"Southern Methodist","Rice"
"Western Montana","Rocky Mountain"
"Carnegie Mellon","Rose-Hulman"
"Hartwick College","Rensselaer"
"Central Connecticut State","Sacred Heart"
"Bridgewater State MA","Salve Regina"
"McNeese State","Sam Houston State"
"Valparaiso","San Diego"
